timestamp,lot_id,occupancy,queue,model1_price,model2_price,model3_price,reroute_flag
2016-11-25 08:00:00,BHMNCPNST01,205,2,20.0,11.249288078769872,11.249288078769872,0
2016-11-25 08:00:00,BHMNCPNST01,205,2,20.0,11.249288078769872,11.249288078769872,0
2016-11-25 09:00:00,BHMNCPNST01,235,2,20.0,11.774264757483227,11.774264757483227,0
2016-11-25 09:27:00,BHMNCPNST01,251,2,20.0,11.353340907010365,11.353340907010365,0
2016-11-25 10:00:00,BHMNCPNST01,261,4,20.0,11.449099669231689,11.449099669231689,0
2016-11-25 10:27:00,BHMNCPNST01,263,3,20.0,11.417054414157622,11.417054414157622,0
2016-11-25 11:00:00,BHMNCPNST01,277,5,20.0,,,0
2016-11-25 11:27:00,BHMNCPNST01,285,7,20.0,11.521672746899423,11.521672746899423,0
2016-11-25 12:00:00,BHMNCPNST01,308,7,20.0,11.116583022463155,11.116583022463155,0
2016-11-25 12:34:00,BHMNCPNST01,312,8,20.0,11.16220038556859,11.16220038556859,0
2016-11-25 13:00:00,BHMNCPNST01,319,7,20.0,11.141465220520665,11.141465220520665,0
2016-11-25 13:27:00,BHMNCPNST01,331,7,20.0,11.168609436583402,11.168609436583402,0
2016-11-25 14:00:00,BHMNCPNST01,331,3,20.0,,,0
2016-11-25 14:34:00,BHMNCPNST01,323,4,20.0,,,0
2016-11-25 15:00:00,BHMNCPNST01,313,3,20.0,,,0
2016-11-25 15:27:00,BHMNCPNST01,299,3,20.0,11.498487062345834,11.498487062345834,0
2016-11-25 16:00:00,BHMNCPNST01,278,1,20.0,11.377846102067002,13.653415322480402,0
2016-11-25 16:27:00,BHMNCPNST01,262,2,20.0,,,0
2016-11-26 07:55:00,BHMNCPNST01,241,2,20.0,11.330720726958084,13.5968648723497,0
2016-11-26 08:28:00,BHMNCPNST01,242,2,20.0,11.332982744963312,11.332982744963312,0
2016-11-26 09:01:00,BHMNCPNST01,253,2,20.0,11.357864943020822,11.357864943020822,0
2016-11-26 09:35:00,BHMNCPNST01,267,3,20.0,,,0
2016-11-26 10:01:00,BHMNCPNST01,288,3,20.0,11.473604864288324,11.473604864288324,0
2016-11-26 10:35:00,BHMNCPNST01,310,4,20.0,,,0
2016-11-26 11:01:00,BHMNCPNST01,321,5,20.0,,,0
2016-11-26 11:28:00,BHMNCPNST01,337,5,20.0,,,0
2016-11-26 12:01:00,BHMNCPNST01,371,8,20.0,11.29565944787705,9.036527558301641,1
2016-11-26 12:28:00,BHMNCPNST01,408,8,20.0,11.379354114070487,9.10348329125639,1
2016-11-26 13:01:00,BHMNCPNST01,418,7,20.0,,,0
2016-11-26 13:28:00,BHMNCPNST01,440,8,20.0,11.451738690237788,11.451738690237788,0
2016-11-26 14:01:00,BHMNCPNST01,451,4,20.0,,,0
2016-11-26 14:41:00,BHMNCPNST01,443,4,20.0,,,0
2016-11-26 15:01:00,BHMNCPNST01,442,3,20.0,,,0
2016-11-26 15:28:00,BHMNCPNST01,460,2,20.0,11.368986531546525,13.64278383785583,0
2016-11-26 16:01:00,BHMNCPNST01,465,2,20.0,11.837412760129178,11.837412760129178,0
2016-11-26 16:28:00,BHMNCPNST01,467,2,20.0,12.299052934696146,12.299052934696146,0
2016-11-27 08:32:00,BHMNCPNST01,264,3,20.0,,,0
2016-11-27 08:32:00,BHMNCPNST01,264,2,20.0,14.125443972417404,,0
2016-11-27 08:58:00,BHMNCPNST01,266,2,20.0,14.12996800842786,16.95596161011343,0
2016-11-27 09:32:00,BHMNCPNST01,265,3,20.0,14.164275281507152,16.99713033780858,0
2016-11-27 09:58:00,BHMNCPNST01,257,4,20.0,14.18274842854985,14.18274842854985,0
2016-11-27 10:22:00,BHMNCPNST01,258,5,20.0,,,0
2016-11-27 10:58:00,BHMNCPNST01,259,8,20.0,14.242126401187086,14.242126401187086,0
2016-11-27 11:22:00,BHMNCPNST01,257,7,20.0,,,0
2016-11-27 11:55:00,BHMNCPNST01,272,7,20.0,,,0
2016-11-27 12:32:00,BHMNCPNST01,296,7,20.0,,,0
2016-11-27 13:08:00,BHMNCPNST01,306,10,20.0,13.964463691045337,11.17157095283627,1
2016-11-27 13:32:00,BHMNCPNST01,319,9,20.0,13.500184495472269,13.500184495472269,0
2016-11-27 14:02:00,BHMNCPNST01,337,5,20.0,,,0
2016-11-27 14:31:00,BHMNCPNST01,343,5,20.0,,,0
2016-11-27 14:58:00,BHMNCPNST01,333,6,20.0,,,0
2016-11-27 15:25:00,BHMNCPNST01,334,4,20.0,14.356923814952411,14.356923814952411,0
2016-11-27 16:01:00,BHMNCPNST01,319,3,20.0,14.28642425378947,14.28642425378947,0
2016-11-27 16:32:00,BHMNCPNST01,301,3,20.0,14.702824068251877,14.702824068251877,0
2016-11-28 07:42:00,BHMNCPNST01,193,2,20.0,11.679260001263646,14.015112001516375,0
2016-11-28 07:42:00,BHMNCPNST01,193,2,20.0,11.222143862707135,14.015112001516375,0
2016-11-28 07:42:00,BHMNCPNST01,193,2,20.0,11.222143862707135,14.015112001516375,0
2016-11-28 07:42:00,BHMNCPNST01,193,1,20.0,11.185574571622613,14.015112001516375,0
2016-11-28 07:42:00,BHMNCPNST01,193,1,20.0,10.728458433066102,14.015112001516375,0
2016-11-28 09:22:00,BHMNCPNST01,250,3,20.0,,,0
2016-11-28 09:42:00,BHMNCPNST01,268,3,20.0,11.885480642740276,11.885480642740276,0
2016-11-28 10:05:00,BHMNCPNST01,284,2,20.0,11.427987501182892,13.713585001419471,0
2016-11-28 10:42:00,BHMNCPNST01,300,5,20.0,11.02534829625229,11.02534829625229,0
2016-11-28 11:12:00,BHMNCPNST01,308,5,20.0,,,0
2016-11-28 11:42:00,BHMNCPNST01,322,5,20.0,,,0
2016-11-28 12:05:00,BHMNCPNST01,321,7,20.0,11.145989256531122,11.145989256531122,0
2016-11-28 13:02:00,BHMNCPNST01,322,7,20.0,11.14825127453635,11.14825127453635,0
2016-11-28 13:42:00,BHMNCPNST01,318,7,20.0,,,0
2016-11-28 14:25:00,BHMNCPNST01,310,5,20.0,11.04796847630457,11.04796847630457,0
2016-11-28 15:35:00,BHMNCPNST01,285,2,20.0,10.973133380631609,13.16776005675793,0
2016-11-28 15:52:00,BHMNCPNST01,266,3,20.0,10.966724329616795,13.160069195540155,0
2016-11-28 16:28:00,BHMNCPNST01,245,2,20.0,11.339768798978994,11.339768798978994,0
2016-11-29 07:55:00,BHMNCPNST01,228,2,20.0,11.301314492890118,13.561577391468141,0
2016-11-29 08:28:00,BHMNCPNST01,238,2,20.0,,,0
2016-11-29 09:02:00,BHMNCPNST01,247,3,20.0,,,0
2016-11-29 09:28:00,BHMNCPNST01,259,2,20.0,11.371437051052188,11.371437051052188,0
2016-11-29 10:01:00,BHMNCPNST01,284,3,20.0,11.464556792267413,13.757468150720895,0
2016-11-29 10:28:00,BHMNCPNST01,295,3,20.0,,,0
2016-11-29 11:01:00,BHMNCPNST01,313,5,20.0,,,0
2016-11-29 11:28:00,BHMNCPNST01,325,5,20.0,,,0
2016-11-29 11:55:00,BHMNCPNST01,319,5,20.0,,,0
2016-11-29 12:28:00,BHMNCPNST01,320,8,20.0,11.180296529610414,11.180296529610414,0
2016-11-29 13:02:00,BHMNCPNST01,327,7,20.0,11.159561364562489,11.159561364562489,0
2016-11-29 13:28:00,BHMNCPNST01,332,7,20.0,11.170871454588632,11.170871454588632,0
2016-11-29 14:01:00,BHMNCPNST01,336,6,20.0,11.143350235525023,11.143350235525023,0
2016-11-29 14:22:00,BHMNCPNST01,335,4,20.0,,,0
2016-11-29 14:55:00,BHMNCPNST01,335,4,20.0,,,0
2016-11-29 15:28:00,BHMNCPNST01,308,2,20.0,11.025159794751854,13.230191753702224,0
2016-11-29 16:02:00,BHMNCPNST01,295,2,20.0,11.4528696992404,11.4528696992404,0
2016-11-29 16:28:00,BHMNCPNST01,271,2,20.0,11.855697405671439,11.855697405671439,0
2016-11-30 08:02:00,BHMNCPNST01,203,2,20.0,,,0
2016-11-30 08:28:00,BHMNCPNST01,222,2,20.0,10.830626246302238,10.830626246302238,0
2016-11-30 09:01:00,BHMNCPNST01,245,2,20.0,11.339768798978994,11.339768798978994,0
2016-11-30 09:28:00,BHMNCPNST01,269,2,20.0,,,0
2016-11-30 10:01:00,BHMNCPNST01,301,3,20.0,11.960127236912804,11.960127236912804,0
2016-11-30 10:28:00,BHMNCPNST01,317,3,20.0,11.53920338643994,11.53920338643994,0
2016-11-30 10:55:00,BHMNCPNST01,329,4,20.0,,,0
2016-11-30 11:22:00,BHMNCPNST01,337,5,20.0,,,0
2016-11-30 12:01:00,BHMNCPNST01,342,7,20.0,11.19349163464091,8.954793307712729,1
2016-11-30 12:28:00,BHMNCPNST01,348,5,20.0,,,0
2016-11-30 13:01:00,BHMNCPNST01,336,4,20.0,,,0
2016-11-30 13:28:00,BHMNCPNST01,325,7,20.0,10.69792118999552,10.69792118999552,0
2016-11-30 14:01:00,BHMNCPNST01,332,4,20.0,,,0
2016-11-30 14:28:00,BHMNCPNST01,318,6,20.0,11.102633911430917,11.102633911430917,0
2016-11-30 15:01:00,BHMNCPNST01,308,2,20.0,11.482275933308365,13.778731119970038,0
2016-11-30 15:28:00,BHMNCPNST01,299,2,20.0,11.461917771261314,11.461917771261314,0
2016-11-30 16:01:00,BHMNCPNST01,280,2,20.0,,,0
2016-11-30 16:28:00,BHMNCPNST01,262,1,20.0,11.341653813983353,11.341653813983353,0
2016-12-01 08:05:00,BHMNCPNST01,221,2,20.0,11.742596505410035,11.742596505410035,0
2016-12-01 08:25:00,BHMNCPNST01,228,2,20.0,11.301314492890118,11.301314492890118,0
2016-12-01 08:58:00,BHMNCPNST01,245,2,20.0,,,0
2016-12-01 09:25:00,BHMNCPNST01,265,3,20.0,,,0
2016-12-01 09:58:00,BHMNCPNST01,298,2,20.0,11.002539614699574,13.203047537639488,0
2016-12-01 10:25:00,BHMNCPNST01,328,4,20.0,,,0
2016-12-01 10:52:00,BHMNCPNST01,346,4,20.0,,,0
2016-12-01 11:32:00,BHMNCPNST01,364,5,20.0,,,0
2016-12-01 11:58:00,BHMNCPNST01,366,4,20.0,,,0
2016-12-01 12:25:00,BHMNCPNST01,360,6,20.0,,,0
2016-12-01 12:58:00,BHMNCPNST01,360,8,20.0,,,0
2016-12-01 13:25:00,BHMNCPNST01,375,7,20.0,,,0
2016-12-01 13:58:00,BHMNCPNST01,381,5,20.0,,,0
2016-12-01 14:18:00,BHMNCPNST01,378,4,20.0,,,0
2016-12-01 14:58:00,BHMNCPNST01,368,4,20.0,,,0
2016-12-01 15:25:00,BHMNCPNST01,347,3,20.0,11.607063926596783,11.607063926596783,0
2016-12-01 15:58:00,BHMNCPNST01,331,3,20.0,11.570871638513134,11.570871638513134,0
2016-12-01 16:25:00,BHMNCPNST01,321,2,20.0,11.511682167376332,11.511682167376332,0
2016-12-02 07:55:00,BHMNCPNST01,207,1,20.0,11.217242823695807,11.217242823695807,0
2016-12-02 08:21:00,BHMNCPNST01,206,2,20.0,,,0
2016-12-02 09:01:00,BHMNCPNST01,214,2,20.0,10.81253010226041,12.975036122712492,0
2016-12-02 09:28:00,BHMNCPNST01,226,2,20.0,10.83967431832315,13.00760918198778,0
2016-12-02 10:02:00,BHMNCPNST01,232,3,20.0,10.88981571743904,10.88981571743904,0
2016-12-02 10:28:00,BHMNCPNST01,230,3,20.0,11.342407819985095,13.610889383982114,0
2016-12-02 11:01:00,BHMNCPNST01,225,4,20.0,,,0
2016-12-02 11:28:00,BHMNCPNST01,226,5,20.0,,,0
2016-12-02 11:55:00,BHMNCPNST01,232,5,20.0,,,0
2016-12-02 12:28:00,BHMNCPNST01,231,7,20.0,11.399523774617105,9.119619019693685,1
2016-12-02 12:58:00,BHMNCPNST01,234,7,20.0,10.492077551519765,10.492077551519765,0
2016-12-02 13:25:00,BHMNCPNST01,236,6,20.0,10.917148435002213,10.917148435002213,0
2016-12-02 13:58:00,BHMNCPNST01,243,5,20.0,,,0
2016-12-02 14:25:00,BHMNCPNST01,241,4,20.0,,,0
2016-12-02 14:58:00,BHMNCPNST01,234,4,20.0,,,0
2016-12-02 15:31:00,BHMNCPNST01,222,2,20.0,11.287742384858749,13.545290861830498,0
2016-12-02 15:58:00,BHMNCPNST01,197,2,20.0,11.231191934728047,13.477430321673657,0
2016-12-02 16:32:00,BHMNCPNST01,185,1,20.0,11.6245945661373,13.94951347936476,0
2016-12-05 07:56:00,BHMNCPNST01,136,2,20.0,13.835905667748207,16.60308680129785,0
2016-12-05 08:29:00,BHMNCPNST01,150,2,20.0,13.8675739198214,13.8675739198214,0
2016-12-05 09:02:00,BHMNCPNST01,157,3,20.0,13.919977336942518,13.919977336942518,0
2016-12-05 09:29:00,BHMNCPNST01,173,3,20.0,13.956169625026167,16.7474035500314,0
2016-12-05 10:03:00,BHMNCPNST01,192,4,20.0,14.03571725821002,14.03571725821002,0
2016-12-05 10:29:00,BHMNCPNST01,203,4,20.0,14.06059945626753,14.06059945626753,0
2016-12-05 10:56:00,BHMNCPNST01,223,5,20.0,,,0
2016-12-05 11:29:00,BHMNCPNST01,229,5,20.0,,,0
2016-12-05 11:56:00,BHMNCPNST01,234,6,20.0,,,0
2016-12-05 12:29:00,BHMNCPNST01,241,10,20.0,13.360316382148998,13.360316382148998,0
2016-12-05 13:02:00,BHMNCPNST01,241,10,20.0,13.81743252070551,13.81743252070551,0
2016-12-05 13:29:00,BHMNCPNST01,243,9,20.0,13.785387265631446,13.785387265631446,0
2016-12-05 14:02:00,BHMNCPNST01,241,5,20.0,,,0
2016-12-05 14:29:00,BHMNCPNST01,225,6,20.0,,,0
2016-12-05 15:02:00,BHMNCPNST01,222,3,20.0,14.067008507282344,16.880410208738812,0
2016-12-05 15:29:00,BHMNCPNST01,211,3,20.0,14.042126309224834,14.042126309224834,0
2016-12-05 16:02:00,BHMNCPNST01,202,2,20.0,13.52808271753675,16.233699261044098,0
2016-12-05 16:29:00,BHMNCPNST01,185,2,20.0,13.946744550004382,13.946744550004382,0
2016-12-06 07:56:00,BHMNCPNST01,157,1,20.0,11.104141923434401,11.104141923434401,0
2016-12-06 08:29:00,BHMNCPNST01,168,1,20.0,,,0
2016-12-06 08:56:00,BHMNCPNST01,184,3,20.0,11.2383549917446,11.2383549917446,0
2016-12-06 09:29:00,BHMNCPNST01,206,2,20.0,11.2515500967751,11.2515500967751,0
2016-12-06 10:02:00,BHMNCPNST01,237,3,20.0,11.358241946021693,13.629890335226031,0
2016-12-06 10:29:00,BHMNCPNST01,253,3,20.0,11.394434234105342,13.67332108092641,0
2016-12-06 11:02:00,BHMNCPNST01,264,4,20.0,,,0
2016-12-06 11:29:00,BHMNCPNST01,275,5,20.0,,,0
2016-12-06 11:56:00,BHMNCPNST01,282,5,20.0,,,0
2016-12-06 12:29:00,BHMNCPNST01,289,7,20.0,11.073604680363822,11.073604680363822,0
2016-12-06 12:56:00,BHMNCPNST01,290,8,20.0,10.655319850897058,10.655319850897058,0
2016-12-06 13:29:00,BHMNCPNST01,296,7,20.0,11.089438806400418,11.089438806400418,0
2016-12-06 14:02:00,BHMNCPNST01,301,6,20.0,11.064179605342039,11.064179605342039,0
2016-12-06 14:29:00,BHMNCPNST01,290,4,20.0,,,0
2016-12-06 15:02:00,BHMNCPNST01,279,2,20.0,,,0
2016-12-06 15:29:00,BHMNCPNST01,261,2,20.0,10.918844948506132,10.918844948506132,0
2016-12-06 15:56:00,BHMNCPNST01,238,3,20.0,11.36050396402692,13.632604756832304,0
2016-12-06 16:29:00,BHMNCPNST01,207,1,20.0,11.217242823695807,13.460691388434968,0
2016-12-07 07:59:00,BHMNCPNST01,162,1,20.0,11.115452013460542,11.115452013460542,0
2016-12-07 08:26:00,BHMNCPNST01,172,2,20.0,11.174641484597345,11.174641484597345,0
2016-12-07 08:52:00,BHMNCPNST01,186,2,20.0,,,0
2016-12-07 09:26:00,BHMNCPNST01,205,2,20.0,11.249288078769872,13.499145694523847,0
2016-12-07 09:59:00,BHMNCPNST01,225,2,20.0,,,0
2016-12-07 10:26:00,BHMNCPNST01,241,3,20.0,11.367290018042604,11.367290018042604,0
2016-12-07 10:59:00,BHMNCPNST01,273,3,20.0,,,0
2016-12-07 11:19:00,BHMNCPNST01,284,5,20.0,,,0
2016-12-07 11:59:00,BHMNCPNST01,298,5,20.0,,,0
2016-12-07 12:19:00,BHMNCPNST01,306,7,20.0,11.1120589864527,11.1120589864527,0
2016-12-07 12:59:00,BHMNCPNST01,320,8,20.0,11.180296529610414,11.180296529610414,0
2016-12-07 13:26:00,BHMNCPNST01,333,7,20.0,11.630249611150372,11.630249611150372,0
2016-12-07 13:59:00,BHMNCPNST01,342,5,20.0,,,0
2016-12-07 14:26:00,BHMNCPNST01,345,4,20.0,,,0
2016-12-07 14:59:00,BHMNCPNST01,329,6,20.0,10.670399970931914,10.670399970931914,0
2016-12-07 15:32:00,BHMNCPNST01,318,3,20.0,,,0
2016-12-07 15:59:00,BHMNCPNST01,307,3,20.0,,,0
2016-12-07 16:32:00,BHMNCPNST01,286,1,20.0,,,0
2016-12-08 07:59:00,BHMNCPNST01,179,2,20.0,,,0
2016-12-08 08:26:00,BHMNCPNST01,188,1,20.0,,,0
2016-12-08 08:59:00,BHMNCPNST01,202,2,20.0,11.6996181633107,11.6996181633107,0
2016-12-08 09:26:00,BHMNCPNST01,229,2,20.0,11.303576510895345,11.303576510895345,0
2016-12-08 09:59:00,BHMNCPNST01,278,2,20.0,11.414415393151522,13.697298471781826,0
2016-12-08 10:32:00,BHMNCPNST01,312,4,20.0,,,0
2016-12-08 10:59:00,BHMNCPNST01,326,4,20.0,,,0
2016-12-08 11:32:00,BHMNCPNST01,345,5,20.0,,,0
2016-12-08 11:59:00,BHMNCPNST01,344,5,20.0,,,0
2016-12-08 12:25:00,BHMNCPNST01,347,8,20.0,,,0
2016-12-08 12:59:00,BHMNCPNST01,355,6,20.0,,,0
2016-12-08 13:25:00,BHMNCPNST01,342,7,20.0,11.19349163464091,11.19349163464091,0
2016-12-08 13:59:00,BHMNCPNST01,342,7,20.0,11.19349163464091,11.19349163464091,0
2016-12-08 14:26:00,BHMNCPNST01,340,3,20.0,,,0
2016-12-08 14:59:00,BHMNCPNST01,323,4,20.0,,,0
2016-12-08 15:26:00,BHMNCPNST01,321,2,20.0,11.968798305932843,11.968798305932843,0
2016-12-08 15:59:00,BHMNCPNST01,292,2,20.0,10.988967506668203,13.186761008001843,0
2016-12-08 16:32:00,BHMNCPNST01,277,2,20.0,11.412153375146294,11.412153375146294,0
2016-12-09 08:02:00,BHMNCPNST01,245,2,20.0,11.796884937535507,11.796884937535507,0
2016-12-09 08:29:00,BHMNCPNST01,255,1,20.0,11.782935826503266,11.782935826503266,0
2016-12-09 08:55:00,BHMNCPNST01,258,2,20.0,,,0
2016-12-09 09:29:00,BHMNCPNST01,267,2,20.0,11.389533195094014,11.389533195094014,0
2016-12-09 09:55:00,BHMNCPNST01,275,2,20.0,,,0
2016-12-09 10:29:00,BHMNCPNST01,275,3,20.0,11.44419863022036,13.733038356264432,0
2016-12-09 10:56:00,BHMNCPNST01,275,4,20.0,,,0
2016-12-09 11:29:00,BHMNCPNST01,275,5,20.0,,,0
2016-12-09 11:56:00,BHMNCPNST01,274,7,20.0,11.496790548841913,11.496790548841913,0
2016-12-09 12:29:00,BHMNCPNST01,276,8,20.0,11.080767737380377,11.080767737380377,0
2016-12-09 13:02:00,BHMNCPNST01,284,7,20.0,10.60517845178117,10.60517845178117,0
2016-12-09 13:29:00,BHMNCPNST01,287,7,20.0,11.069080644353367,11.069080644353367,0
2016-12-09 14:02:00,BHMNCPNST01,278,4,20.0,,,0
2016-12-09 14:29:00,BHMNCPNST01,265,4,20.0,,,0
2016-12-09 14:56:00,BHMNCPNST01,261,4,20.0,,,0
2016-12-09 15:29:00,BHMNCPNST01,249,2,20.0,10.891700732443397,13.070040878932076,0
2016-12-09 16:02:00,BHMNCPNST01,245,3,20.0,,,0
2016-12-09 16:29:00,BHMNCPNST01,231,2,20.0,11.308100546905802,11.308100546905802,0
2016-12-10 07:45:00,BHMNCPNST01,212,2,20.0,11.265122204806469,13.518146645767763,0
2016-12-10 08:12:00,BHMNCPNST01,212,2,20.0,11.722238343362982,14.066686012035577,0
2016-12-10 09:02:00,BHMNCPNST01,215,2,20.0,11.271908258822151,11.271908258822151,0
2016-12-10 09:29:00,BHMNCPNST01,213,2,20.0,11.267384222811696,11.267384222811696,0
2016-12-10 09:55:00,BHMNCPNST01,215,2,20.0,11.271908258822151,11.271908258822151,0
2016-12-10 10:29:00,BHMNCPNST01,215,3,20.0,11.765593688463184,11.765593688463184,0
2016-12-10 11:02:00,BHMNCPNST01,213,5,20.0,,,0
2016-12-10 11:29:00,BHMNCPNST01,223,4,20.0,,,0
2016-12-10 12:02:00,BHMNCPNST01,241,7,20.0,,,0
2016-12-10 12:29:00,BHMNCPNST01,269,8,20.0,,,0
2016-12-10 12:55:00,BHMNCPNST01,294,7,20.0,10.627798631833452,8.502238905466761,1
2016-12-10 13:29:00,BHMNCPNST01,329,7,20.0,11.164085400572947,8.931268320458358,1
2016-12-10 13:56:00,BHMNCPNST01,350,5,20.0,,,0
2016-12-10 14:22:00,BHMNCPNST01,365,4,20.0,,,0
2016-12-10 14:59:00,BHMNCPNST01,367,4,20.0,,,0
2016-12-10 15:25:00,BHMNCPNST01,367,3,20.0,,,0
2016-12-10 15:59:00,BHMNCPNST01,364,2,20.0,11.60894894160114,11.60894894160114,0
2016-12-10 16:25:00,BHMNCPNST01,344,1,20.0,11.527139290412055,11.527139290412055,0
2016-12-11 08:02:00,BHMNCPNST01,225,2,20.0,13.580109131656997,16.296130957988396,0
2016-12-11 08:15:00,BHMNCPNST01,227,3,20.0,14.078318597308483,16.893982316770177,0
2016-12-11 08:59:00,BHMNCPNST01,229,3,20.0,13.625726494762429,13.625726494762429,0
2016-12-11 09:26:00,BHMNCPNST01,230,4,20.0,,,0
2016-12-11 09:59:00,BHMNCPNST01,227,4,20.0,,,0
2016-12-11 10:25:00,BHMNCPNST01,227,4,20.0,14.114887888393003,11.291910310714403,1
2016-12-11 10:59:00,BHMNCPNST01,225,5,20.0,,,0
2016-12-11 11:26:00,BHMNCPNST01,245,6,20.0,,,0
2016-12-11 11:59:00,BHMNCPNST01,268,7,20.0,,,0
2016-12-11 12:32:00,BHMNCPNST01,287,11,20.0,13.50093850147401,13.50093850147401,0
2016-12-11 13:05:00,BHMNCPNST01,290,10,20.0,13.928271402961688,11.142617122369352,1
2016-12-11 13:26:00,BHMNCPNST01,307,10,20.0,13.966725709050564,11.173380567240452,1
2016-12-11 13:59:00,BHMNCPNST01,335,8,20.0,,,0
2016-12-11 14:32:00,BHMNCPNST01,336,5,20.0,,,0
2016-12-11 14:59:00,BHMNCPNST01,337,5,20.0,,,0
2016-12-11 15:25:00,BHMNCPNST01,329,3,20.0,14.309044433841752,14.309044433841752,0
2016-12-11 15:59:00,BHMNCPNST01,299,3,20.0,14.241183893684909,14.241183893684909,0
2016-12-11 16:25:00,BHMNCPNST01,280,3,20.0,14.198205551585573,14.198205551585573,0
2016-12-12 08:02:00,BHMNCPNST01,158,2,20.0,11.142973232524152,13.371567879028982,0
2016-12-12 08:29:00,BHMNCPNST01,171,2,20.0,11.172379466592117,11.172379466592117,0
2016-12-12 09:02:00,BHMNCPNST01,188,2,20.0,10.753717634124483,12.90446116094938,0
2016-12-12 09:29:00,BHMNCPNST01,204,2,20.0,10.789909922208132,12.947891906649758,0
2016-12-12 10:02:00,BHMNCPNST01,232,3,20.0,10.88981571743904,13.067778860926849,0
2016-12-12 10:29:00,BHMNCPNST01,247,2,20.0,11.344292834989451,13.613151401987341,0
2016-12-12 11:02:00,BHMNCPNST01,256,6,20.0,,,0
2016-12-12 11:29:00,BHMNCPNST01,271,5,20.0,,,0
2016-12-12 11:55:00,BHMNCPNST01,279,5,20.0,,,0
2016-12-12 12:29:00,BHMNCPNST01,285,8,20.0,11.10112589942743,11.10112589942743,0
2016-12-12 12:56:00,BHMNCPNST01,284,6,20.0,,,0
2016-12-12 13:29:00,BHMNCPNST01,286,7,20.0,11.066818626348137,11.066818626348137,0
2016-12-12 14:02:00,BHMNCPNST01,282,5,20.0,10.984631972158184,10.984631972158184,0
2016-12-12 14:29:00,BHMNCPNST01,283,4,20.0,,,0
2016-12-12 14:55:00,BHMNCPNST01,282,4,20.0,,,0
2016-12-12 15:29:00,BHMNCPNST01,282,3,20.0,,,0
2016-12-12 15:56:00,BHMNCPNST01,282,3,20.0,,,0
2016-12-12 16:29:00,BHMNCPNST01,276,2,20.0,11.409891357141067,13.69186962856928,0
2016-12-13 08:02:00,BHMNCPNST01,193,2,20.0,11.222143862707135,13.466572635248562,0
2016-12-13 08:29:00,BHMNCPNST01,201,2,20.0,10.783123868192448,12.939748641830937,0
2016-12-13 09:02:00,BHMNCPNST01,219,2,20.0,11.280956330843066,11.280956330843066,0
2016-12-13 09:29:00,BHMNCPNST01,235,2,20.0,11.317148618926716,11.317148618926716,0
2016-12-13 09:55:00,BHMNCPNST01,254,2,20.0,10.903010822469536,13.083612986963443,0
2016-12-13 10:29:00,BHMNCPNST01,274,3,20.0,11.44193661221513,13.730323934658156,0
2016-12-13 11:02:00,BHMNCPNST01,285,7,20.0,10.607440469786397,10.607440469786397,0
2016-12-13 11:29:00,BHMNCPNST01,288,5,20.0,,,0
2016-12-13 12:02:00,BHMNCPNST01,297,7,20.0,10.634584685849136,10.634584685849136,0
2016-12-13 12:29:00,BHMNCPNST01,307,8,20.0,10.693774156985938,10.693774156985938,0
2016-12-13 13:02:00,BHMNCPNST01,304,6,20.0,11.070965659357723,11.070965659357723,0
2016-12-13 13:55:00,BHMNCPNST01,309,4,20.0,,,0
2016-12-13 14:29:00,BHMNCPNST01,291,4,20.0,,,0
2016-12-13 14:56:00,BHMNCPNST01,283,6,20.0,11.023463281247935,11.023463281247935,0
2016-12-13 15:28:00,BHMNCPNST01,270,2,20.0,11.396319249109698,13.675583098931638,0
2016-12-13 16:02:00,BHMNCPNST01,264,2,20.0,11.38274714107833,11.38274714107833,0
2016-12-13 16:29:00,BHMNCPNST01,255,2,20.0,11.362388979031277,13.634866774837532,0
2016-12-14 07:55:00,BHMNCPNST01,197,2,20.0,11.231191934728047,13.477430321673657,0
2016-12-14 08:43:00,BHMNCPNST01,205,3,20.0,10.82874123129788,12.994489477557455,0
2016-12-14 09:03:00,BHMNCPNST01,212,2,20.0,,,0
2016-12-14 09:29:00,BHMNCPNST01,217,2,20.0,,,0
2016-12-14 10:02:00,BHMNCPNST01,237,3,20.0,11.815358084578204,11.815358084578204,0
2016-12-14 10:30:00,BHMNCPNST01,248,4,20.0,,,0
2016-12-14 11:30:00,BHMNCPNST01,257,7,20.0,,,0
2016-12-14 12:02:00,BHMNCPNST01,267,7,20.0,11.480956422805317,9.184765138244254,1
2016-12-14 12:30:00,BHMNCPNST01,262,7,20.0,10.555414055666152,10.555414055666152,0
2016-12-14 13:03:00,BHMNCPNST01,267,5,20.0,,,0
2016-12-14 13:29:00,BHMNCPNST01,273,7,20.0,11.037412392280173,11.037412392280173,0
2016-12-14 14:03:00,BHMNCPNST01,302,4,20.0,,,0
2016-12-14 14:30:00,BHMNCPNST01,305,3,20.0,,,0
2016-12-14 14:56:00,BHMNCPNST01,303,5,20.0,,,0
2016-12-14 15:30:00,BHMNCPNST01,285,2,20.0,11.43024951918812,13.716299423025744,0
2016-12-14 15:56:00,BHMNCPNST01,279,2,20.0,11.416677411156751,13.7000128933881,0
2016-12-14 16:30:00,BHMNCPNST01,264,3,20.0,,,0
2016-12-15 07:43:00,BHMNCPNST01,204,2,20.0,11.247026060764645,13.496431272917574,0
